time_sec,x,y,vx,vy,command,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
285.265,2.465,-6.128,-0.013,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
285.322,2.465,-6.128,-0.013,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
285.410,2.465,-6.128,-0.013,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
285.514,2.465,-6.128,-0.013,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
285.538,2.465,-6.128,0.010,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
285.549,2.465,-6.128,0.010,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
285.572,2.465,-6.128,0.010,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
285.660,2.465,-6.128,0.010,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
285.764,2.465,-6.128,0.010,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
285.822,2.465,-6.128,0.010,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
285.910,2.465,-6.128,0.010,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
285.936,2.465,-6.128,-0.018,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
285.949,2.465,-6.128,-0.018,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
286.013,2.465,-6.128,-0.018,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
286.072,2.465,-6.128,-0.018,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
286.164,2.465,-6.128,-0.018,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
286.263,2.465,-6.128,-0.018,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
286.322,2.465,-6.128,-0.018,0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
286.337,2.465,-6.128,0.011,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
286.350,2.465,-6.128,0.011,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
286.410,2.465,-6.128,0.011,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
286.513,2.465,-6.128,0.011,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
286.578,2.465,-6.128,0.011,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
286.660,2.465,-6.128,0.011,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
286.737,2.465,-6.128,0.019,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
286.755,2.465,-6.128,0.019,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
286.775,2.465,-6.128,0.019,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
286.824,2.465,-6.128,0.019,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
286.910,2.465,-6.128,0.019,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
287.012,2.465,-6.128,0.019,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
287.073,2.465,-6.128,0.019,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
287.133,2.465,-6.128,-0.022,0.026,open,0.000,0.000,100.500,0.000,100.500,0.000
287.152,2.465,-6.128,-0.022,0.026,open,0.000,0.000,100.500,0.000,100.500,0.000
287.171,2.465,-6.128,-0.022,0.026,open,0.000,0.000,100.500,0.000,100.500,0.000
287.262,2.465,-6.128,-0.022,0.026,open,0.000,0.000,100.500,0.000,100.500,0.000
287.322,2.465,-6.128,-0.022,0.026,open,0.000,0.000,100.500,0.000,100.500,0.000
287.411,2.465,-6.128,-0.022,0.026,open,0.000,0.000,100.500,0.000,100.500,0.000
287.512,2.465,-6.128,-0.022,0.026,open,0.000,0.000,100.500,0.000,100.500,0.000
287.539,2.465,-6.128,0.038,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
287.547,2.465,-6.128,0.038,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
287.573,2.465,-6.128,0.038,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
287.665,2.465,-6.128,0.038,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
287.764,2.465,-6.128,0.038,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
287.822,2.465,-6.128,0.038,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
287.910,2.465,-6.128,0.038,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
287.934,2.465,-6.128,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
287.949,2.465,-6.128,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
288.017,2.465,-6.128,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
288.073,2.465,-6.128,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
288.170,2.465,-6.128,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
288.262,2.465,-6.128,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
288.322,2.465,-6.128,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
288.339,2.465,-6.128,-0.031,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
288.350,2.465,-6.128,-0.031,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
288.410,2.465,-6.128,-0.031,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
288.512,2.465,-6.128,-0.031,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
288.576,2.465,-6.128,-0.031,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
288.660,2.465,-6.128,-0.031,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
288.739,2.465,-6.128,0.004,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
288.749,2.465,-6.128,0.004,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
288.762,2.465,-6.128,0.004,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
288.822,2.465,-6.128,0.004,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
288.909,2.465,-6.128,0.004,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
289.012,2.465,-6.128,0.004,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
289.072,2.465,-6.128,0.004,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
289.133,2.465,-6.128,0.015,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
289.146,2.465,-6.128,0.015,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
289.161,2.465,-6.128,0.015,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
289.261,2.465,-6.128,0.015,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
289.321,2.465,-6.128,0.015,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
289.411,2.465,-6.128,0.015,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
289.511,2.465,-6.128,0.015,-0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
289.538,2.465,-6.128,-0.022,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
289.552,2.465,-6.128,-0.022,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
289.572,2.465,-6.128,-0.022,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
289.660,2.465,-6.128,-0.022,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
289.765,2.465,-6.128,-0.022,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
289.821,2.465,-6.128,-0.022,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
289.909,2.465,-6.128,-0.022,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
289.935,2.465,-6.128,0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
289.948,2.465,-6.128,0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
290.012,2.465,-6.128,0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
290.072,2.465,-6.128,0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
290.166,2.465,-6.128,0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
290.262,2.465,-6.128,0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
290.322,2.465,-6.128,0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
290.333,2.465,-6.128,-0.001,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.346,2.465,-6.128,-0.001,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.409,2.465,-6.128,-0.001,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.511,2.465,-6.128,-0.001,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.574,2.465,-6.128,-0.001,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.661,2.465,-6.128,-0.001,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.739,2.465,-6.128,-0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.748,2.465,-6.128,-0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.762,2.465,-6.128,-0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.826,2.465,-6.128,-0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
290.909,2.465,-6.128,-0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
291.011,2.465,-6.128,-0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
291.072,2.465,-6.128,-0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
291.133,2.465,-6.128,0.002,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
291.148,2.465,-6.128,0.002,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
291.165,2.465,-6.128,0.002,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
291.261,2.465,-6.128,0.002,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
291.321,2.465,-6.128,0.002,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
291.409,2.465,-6.128,0.002,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
291.511,2.465,-6.128,0.002,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
291.538,2.465,-6.128,0.025,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
291.546,2.465,-6.128,0.025,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
291.571,2.465,-6.128,0.025,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
291.659,2.465,-6.128,0.025,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
291.766,2.465,-6.128,0.025,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
291.821,2.465,-6.128,0.025,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
291.911,2.465,-6.128,0.025,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
291.933,2.465,-6.128,0.015,0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
291.943,2.465,-6.128,0.015,0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
292.011,2.465,-6.128,0.015,0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
292.074,2.465,-6.128,0.015,0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
292.163,2.465,-6.128,0.015,0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
292.275,2.465,-6.128,0.015,0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
292.323,2.465,-6.128,0.015,0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
292.334,2.465,-6.128,0.035,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
292.349,2.465,-6.128,0.035,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
292.409,2.465,-6.128,0.035,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
292.511,2.465,-6.128,0.035,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
292.571,2.465,-6.128,0.035,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
292.660,2.465,-6.128,0.035,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
292.738,2.465,-6.128,-0.009,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
292.753,2.465,-6.128,-0.009,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
292.762,2.465,-6.128,-0.009,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
292.822,2.465,-6.128,-0.009,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
292.909,2.465,-6.128,-0.009,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
293.011,2.465,-6.128,-0.009,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
293.074,2.465,-6.128,-0.009,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
293.134,2.465,-6.128,-0.013,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
293.145,2.465,-6.128,-0.013,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
293.163,2.465,-6.128,-0.013,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
293.265,2.465,-6.128,-0.013,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
293.321,2.465,-6.128,-0.013,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
293.409,2.465,-6.128,-0.013,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
293.511,2.465,-6.128,-0.013,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
293.538,2.465,-6.128,0.009,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
293.555,2.465,-6.128,0.009,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
293.571,2.465,-6.128,0.009,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
293.668,2.465,-6.128,0.009,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
293.760,2.465,-6.128,0.009,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
293.822,2.465,-6.128,0.009,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
293.908,2.465,-6.128,0.009,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
293.934,2.465,-6.128,-0.031,0.036,open,0.000,0.000,100.500,0.000,100.500,0.000
293.947,2.465,-6.128,-0.031,0.036,open,0.000,0.000,100.500,0.000,100.500,0.000
294.010,2.465,-6.128,-0.031,0.036,open,0.000,0.000,100.500,0.000,100.500,0.000
294.074,2.465,-6.128,-0.031,0.036,open,0.000,0.000,100.500,0.000,100.500,0.000
294.158,2.465,-6.128,-0.031,0.036,open,0.000,0.000,100.500,0.000,100.500,0.000
294.260,2.465,-6.128,-0.031,0.036,open,0.000,0.000,100.500,0.000,100.500,0.000
294.321,2.465,-6.128,-0.031,0.036,open,0.000,0.000,100.500,0.000,100.500,0.000
294.332,2.465,-6.128,0.027,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
294.346,2.465,-6.128,0.027,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
294.409,2.465,-6.128,0.027,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
294.510,2.465,-6.128,0.027,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
294.571,2.465,-6.128,0.027,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
294.658,2.465,-6.128,0.027,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
294.739,2.465,-6.128,-0.005,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
294.751,2.465,-6.128,-0.005,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
294.761,2.465,-6.128,-0.005,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
294.821,2.465,-6.128,-0.005,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
294.909,2.465,-6.128,-0.005,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.010,2.465,-6.128,-0.005,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.071,2.465,-6.128,-0.005,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.135,2.465,-6.128,0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.146,2.465,-6.128,0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.160,2.465,-6.128,0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.260,2.465,-6.128,0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.324,2.465,-6.128,0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.411,2.465,-6.128,0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.510,2.465,-6.128,0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
295.540,2.465,-6.128,0.009,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
295.555,2.465,-6.128,0.009,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
295.571,2.465,-6.128,0.009,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
295.658,2.465,-6.128,0.009,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
295.772,2.465,-6.128,0.009,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
295.820,2.465,-6.128,0.009,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
295.909,2.465,-6.128,0.009,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
295.935,2.465,-6.128,0.001,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
295.945,2.465,-6.128,0.001,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
296.011,2.465,-6.128,0.001,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
296.071,2.465,-6.128,0.001,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
296.159,2.465,-6.128,0.001,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
296.261,2.465,-6.128,0.001,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
296.321,2.465,-6.128,0.001,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
296.333,2.465,-6.128,0.008,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
296.347,2.465,-6.128,0.008,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
296.408,2.465,-6.128,0.008,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
296.511,2.465,-6.128,0.008,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
296.571,2.465,-6.128,0.008,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
296.658,2.465,-6.128,0.008,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
296.740,2.465,-6.128,-0.005,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
296.752,2.465,-6.128,-0.005,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
296.761,2.465,-6.128,-0.005,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
296.820,2.465,-6.128,-0.005,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
296.908,2.465,-6.128,-0.005,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
297.010,2.465,-6.128,-0.005,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
297.071,2.465,-6.128,-0.005,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
297.136,2.465,-6.128,-0.014,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
297.150,2.465,-6.128,-0.014,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
297.158,2.465,-6.128,-0.014,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
297.260,2.465,-6.128,-0.014,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
297.321,2.465,-6.128,-0.014,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
297.408,2.465,-6.128,-0.014,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
297.509,2.465,-6.128,-0.014,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
297.538,2.465,-6.128,-0.019,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
297.550,2.465,-6.128,-0.019,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
297.572,2.465,-6.128,-0.019,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
297.664,2.465,-6.128,-0.019,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
297.759,2.465,-6.128,-0.019,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
297.826,2.465,-6.128,-0.019,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
297.908,2.465,-6.128,-0.019,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
297.935,2.465,-6.128,-0.009,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
297.944,2.465,-6.128,-0.009,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
298.009,2.465,-6.128,-0.009,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
298.072,2.465,-6.128,-0.009,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
298.158,2.465,-6.128,-0.009,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
298.259,2.465,-6.128,-0.009,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
298.321,2.465,-6.128,-0.009,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
298.335,2.465,-6.128,-0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.350,2.465,-6.128,-0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.409,2.465,-6.128,-0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.509,2.465,-6.128,-0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.571,2.465,-6.128,-0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.657,2.465,-6.128,-0.008,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.739,2.465,-6.128,0.010,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.757,2.465,-6.128,0.010,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.760,2.465,-6.128,0.010,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.823,2.465,-6.128,0.010,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
298.909,2.465,-6.128,0.010,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
299.009,2.465,-6.128,0.010,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
299.071,2.465,-6.128,0.010,0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
299.132,2.465,-6.128,-0.012,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
299.142,2.465,-6.128,-0.012,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
299.190,2.465,-6.128,-0.012,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
299.263,2.465,-6.128,-0.012,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
299.326,2.465,-6.128,-0.012,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
299.411,2.465,-6.128,-0.012,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
299.509,2.465,-6.128,-0.012,0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
299.538,2.465,-6.128,0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
299.581,2.465,-6.128,0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
299.586,2.465,-6.128,0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
299.679,2.465,-6.128,0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
299.768,2.465,-6.128,0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
299.821,2.465,-6.128,0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
299.912,2.465,-6.128,0.014,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
299.940,2.465,-6.128,-0.029,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
299.988,2.465,-6.128,-0.029,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
300.018,2.465,-6.128,-0.029,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
300.074,2.465,-6.128,-0.029,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
300.162,2.465,-6.128,-0.029,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
300.259,2.465,-6.128,-0.029,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
300.324,2.465,-6.128,-0.029,0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
300.333,2.465,-6.128,0.003,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
300.347,2.465,-6.128,0.003,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
300.407,2.465,-6.128,0.003,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
300.508,2.465,-6.128,0.003,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
300.571,2.465,-6.128,0.003,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
300.657,2.465,-6.128,0.003,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
300.739,2.465,-6.128,-0.012,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
300.753,2.465,-6.128,-0.012,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
300.773,2.465,-6.128,-0.012,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
300.837,2.465,-6.128,-0.012,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
300.919,2.465,-6.128,-0.012,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
301.008,2.465,-6.128,-0.012,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
301.071,2.465,-6.128,-0.012,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
301.132,2.465,-6.128,-0.008,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
301.144,2.465,-6.128,-0.008,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
301.157,2.465,-6.128,-0.008,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
301.259,2.465,-6.128,-0.008,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
301.320,2.465,-6.128,-0.008,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
301.407,2.465,-6.128,-0.008,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
301.508,2.465,-6.128,-0.008,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
301.540,2.465,-6.128,0.008,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
301.547,2.465,-6.128,0.008,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
301.570,2.465,-6.128,0.008,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
301.661,2.465,-6.128,0.008,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
301.758,2.465,-6.128,0.008,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
301.821,2.465,-6.128,0.008,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
301.907,2.465,-6.128,0.008,-0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
301.934,2.465,-6.128,-0.018,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
301.945,2.465,-6.128,-0.018,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
302.008,2.465,-6.128,-0.018,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
302.070,2.465,-6.128,-0.018,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
302.157,2.465,-6.128,-0.018,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
302.262,2.465,-6.128,-0.018,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
302.321,2.465,-6.128,-0.018,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
